101013101;FÓLICO ÁCIDO, 5MG, TABLETA, V.O.;0.02;6,315,600;494,960;793,140;174,885.10;7,603,700;3,180,880;13,400;58,960;74,824.52;3,253,240;754,760;840;585,480;30,844.84;1,341,080;852,000;547,000;190,000;36,547.00;1,589,000;4,460,780;513,380;671,280;129,845.12;5,645,440
101013701;NITROFURANTOINA 100MG CÁPSULA O TABLETA, V.O.;0.1;1,117,000;189,000;184,000;149,000.00;1,490,000;559,000;318,000;158,000;103,500.00;1,035,000;521,000;381,000;206,000;110,800.00;1,108,000;388,500;217,900;145,600;75,200.00;752,000;478,000;297,000;88,000;86,300.00;863,000
101015901;AZATIOPRINA, 50MG, TABLETA, V.O.;0.59;9,300;16,200;49,000;43,955.00;74,500;0;0;0;0;0;0;0;0;0;0;1,741,590;76,140;242,040;1,215,264.30;2,059,770;249,400;49,200;66,700;215,527.00;365,300
101016301;ATENOLOL, 100MG, TABLETA RANURADA, V.O.;0.05;0;0;0;0;0;1,139,250;0;0;56,962.50;1,139,250;3,152,460;163,980;396,510;185,647.50;3,712,950;381,760;36,840;24,400;22,150.00;443,000;780,660;19,500;120,060;46,011.00;920,220
101018301;PIRIDOSTIGMINA BROMURO, 60MG, TABLETA, V.O.;0.36;9,000;4,140;28,820;15,105.60;41,960;460;0;4,680;1,850.40;5,140;0;0;0;0;0;177,540;62,970;38,700;100,515.60;279,210;165,120;9,640;14,400;68,097.60;189,160
101018401;METILDOPA, 250MG, TABLETA, V.O.;0.28;337,200;161,670;77,520;161,389.20;576,390;253,920;107,820;65,160;119,532.00;426,900;246,720;95,820;63,480;113,685.60;406,020;0;0;0;0;0;86,310;25,110;18,000;36,237.60;129,420
101018501;MELFALANO 2mg, tableta, V.O.;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;650,200;131,700;179,500;749,892.00;961,400;0;0;0;0;0
101022301;METOTREXATE, 2.5MG, TABLETA, V.O.;0.15;350,800;70,300;124,600;81,855.00;545,700;938,500;143,700;272,400;203,190.00;1,354,600;846,900;236,600;254,100;200,640.00;1,337,600;161,670;39,300;127,380;49,252.50;328,350;330,000;12,300;106,200;67,275.00;448,500
101023201;HIDROXICLOROQUINA SULFATO, 400MG, TABLETA, V.O.;0.23;966,480;177,030;49,680;274,433.70;1,193,190;308,040;32,820;7,320;80,081.40;348,180;122,910;38,790;85,410;56,835.30;247,110;347,300;176,800;406,400;214,015.00;930,500;300;0;38,400;8,901.00;38,700
101024201;PREDNISONA O PREDNISOLONA, 5MG, TABLETA, V.O.;0.03;1,648,300;594,900;1,169,200;85,310.00;3,412,400;38,200;174,700;592,200;20,127.50;805,100;1,042,000;422,000;713,900;54,447.50;2,177,900;150,240;1,740;5,640;3,940.50;157,620;1,000;0;154,400;3,885.00;155,400
101024501;TAMOXIFENO CITRATO,  20MG,  TABLETA, V.O.;0.17;248,940;4,740;2,880;43,615.20;256,560;224,520;2,640;3,420;39,198.60;230,580;213,720;2,550;4,110;37,464.60;220,380;122,460;30,840;2,220;26,438.40;155,520;82,620;780;5,640;15,136.80;89,040
101027201;METILFENIDATO, 10MG, TABLETA, V.O.;0.11;54,540;44,220;2,640;11,154.00;101,400;184,050;62,370;0;27,106.20;246,420;200,280;57,120;7,230;29,109.30;264,630;831,100;829,900;374,300;223,883.00;2,035,300;19,170;30,960;0;5,514.30;50,130
101027701;CARBAMAZEPINA 200mg, tableta, V.O. ;0.05;2,208,100;187,500;278,300;120,325.50;2,673,900;509,400;62,600;40,200;27,549.00;612,200;1,039,900;835,900;548,000;109,071.00;2,423,800;0;0;0;0;0;283,800;348,100;201,000;37,480.50;832,900
101028501;LEVOMEPROMAZINA, 25MG, TABLETA, V.O.;0.51;37,000;36,000;2,000;38,250.00;75,000;6,000;1,000;0;3,570.00;7,000;0;0;0;0;0;893,740;537,200;74,600;767,825.40;1,505,540;0;0;0;0;0
101030201;TIAMAZOL (METIMAZOL)  5MG.TABLETA, V.O.;0.25;3,160;0;0;790;3,160;3,280;0;0;820;3,280;3,280;0;0;820;3,280;3,334,755;151,000;213,000;924,688.75;3,698,755;107,060;47,720;196,800;87,895.00;351,580
101030701;HIDROCLOROTIAZIDA 25MG CON TRIAMTERENO 50MG, TABLETA RANURADA, V.O.;0.13;0;0;0;0;0;7,345,340;69,000;411,000;1,017,294.20;7,825,340;5,295,340;100,000;319,000;742,864.20;5,714,340;179,000;138,400;75,000;51,012.00;392,400;1,467,585;74,000;263,000;234,596.05;1,804,585
101031601;IMIPRAMINA 10 MG CAPSULA O TABLETA V.O.;0.09;79,000;2,000;9,700;7,800.20;90,700;180,900;5,000;28,200;18,412.60;214,100;86,000;9,100;39,900;11,610.00;135,000;679,128;0;0;58,405.01;679,128;156,000;86,900;55,000;25,619.40;297,900
101032001;FLUOXETINA 20mg, cápsula o tableta, V.O. ;0.08;348,628;152,292;462,756;77,094.08;963,676;328,720;37,800;145,992;41,000.96;512,512;7,280;0;98,056;8,426.88;105,336;470,260;1,800;30,900;40,236.80;502,960;585,832;0;55,216;51,283.84;641,048
101032901;AMITRIPTILINA, 25MG, CÁPSULA O TABLETA, V.O.;0.03;88,170;0;423,780;15,358.50;511,950;0;0;59,160;1,774.80;59,160;604,140;21,600;0;18,772.20;625,740;153,000;18,000;1,000;5,160.00;172,000;79,800;0;25,500;3,159.00;105,300
101034201;TIAMINA (VITAMINA B1) 100MG, TABLETA,V.O. ;0.01;353,000;136,000;14,000;6,790.50;503,000;327,000;24,000;2,000;4,765.50;353,000;258,000;32,000;5,000;3,982.50;295,000;334,080;0;600;4,518.18;334,680;62,000;9,000;3,000;999;74,000
101034401;PIRIDOXINA (VITAMINA B6), 50MG, TABLETA, V.O.;0.04;463,560;0;0;18,542.40;463,560;453,720;0;240;18,158.40;453,960;447,840;0;0;17,913.60;447,840;3,225,700;23,200;79,200;133,124.00;3,328,100;220,920;0;0;8,836.80;220,920
101034801;ASCÓRBICO ÁCIDO (VITAMINA C), 500MG, TABLETA RECUBIERTO (PELÍCULA), MASTICABLE O EFERVESCENTE, V.O.;0.05;9,211,800;978,200;466,500;479,542.50;10,656,500;6,249,500;56,300;176,100;291,685.50;6,481,900;5,245,600;89,500;159,800;247,270.50;5,494,900;0;0;0;0;0;1,288,700;39,600;154,000;66,703.50;1,482,300
101034901;LITIO CARBONATO 300mg, cápsula o tableta, V.O. ;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,410,100;483,900;413,800;150,007.00;2,307,800;0;0;0;0;0
101035701;BIPERIDENO CLORHIDRATO, 2MG, TABLETA, V.O.;0.04;2,657,300;184,400;103,900;106,041.60;2,945,600;1,732,500;57,300;23,500;65,278.80;1,813,300;1,190,800;275,200;85,400;55,850.40;1,551,400;2,966,600;154,700;57,540;114,438.24;3,178,840;836,400;253,200;224,800;47,318.40;1,314,400
101036301;HIERRO (SAL FERROSA), 50-100MG DE HIERRO ELEMENTAL, TABLETA,  V.O.;0.25;489,940;186,000;596,500;318,110.00;1,272,440;0;0;83,000;20,750.00;83,000;0;0;5,500;1,375.00;5,500;52,170;215,640;186,840;113,662.50;454,650;1,016,260;0;218,000;308,565.00;1,234,260
101037701;ESPIRONOLACTONA, 25MG, TABLETA, V.O.;0.11;8,880;62,820;183,960;28,122.60;255,660;0;0;0;0;0;0;0;0;0;0;488,187;90,384;18,459;65,673.30;597,030;1,496,860;279,540;446,280;244,494.80;2,222,680
101037801;"ANOVULATORIO ORAL, ESTRÓGENOS: ETINILESTRADIOL,  0.020-0.030MG; PROGESTAGENOS: LEVONORGESTREL, 0.15MG. O GESTODENO, 0.075MG, TABLETA, V.O.";0.06;729,204;216,993;89,418;62,136.90;1,035,615;587,307;148,848;50,421;47,194.56;786,576;694,722;139,062;46,620;52,824.24;880,404;2,831,220;0;579,900;204,667.20;3,411,120;301,917;36,624;399;20,336.40;338,940
101037901;TRAMADOL CLORHIDRATO, 50MG, CÁPSULA, V.O.;0.03;3,235,580;407,980;2,211,160;158,077.44;5,854,720;599,240;60,860;1,169,400;49,396.50;1,829,500;1,121,700;20,040;986,900;57,473.28;2,128,640;6,311,200;697,400;174,400;193,941.00;7,183,000;1,097,220;10,980;259,000;36,914.40;1,367,200
101038201;ACETIL SALICÍLICO ÁCIDO, 75-100MG, TABLETA, V.O.;0.02;22,099,900;933,800;524,200;376,926.40;23,557,900;12,618,400;519,400;73,800;211,385.60;13,211,600;10,072,200;801,600;214,800;177,417.60;11,088,600;333,450;187,600;97,400;9,895.20;618,450;3,618,800;31,400;146,000;60,739.20;3,796,200
101038801;TRIMETROPIN 160MG CON SULFAMETOXAZOL 800MG, TABLETA RANURADA, V.O.;0.07;63,700;236,950;335,600;41,356.25;636,250;253,500;70,400;103,100;27,755.00;427,000;734,000;281,000;241,100;81,646.50;1,256,100;35,100;800;2,700;2,509.00;38,600;99,200;94,450;12,500;13,399.75;206,150
101042601;CICLOSPORINA 25mg, cápsula con microemulsión,  V.O.;0.97;75,300;5,800;1,500;80,122.00;82,600;273,600;3,350;5,700;274,170.50;282,650;93,100;2,200;0;92,441.00;95,300;177,750;0;11,000;183,087.50;188,750;38,200;0;8,750;45,541.50;46,950
101042701;CICLOSPORINA 100mg,  cápsula con microemulsión, V.O.;3.88;258,150;12,800;26,450;1,153,912.00;297,400;184,050;0;5,700;736,230.00;189,750;257,850;5,200;0;1,020,634.00;263,050;28,000;100;0;109,028.00;28,100;95,500;1,200;1,800;382,180.00;98,500
101043001;MERCAPTOPURINA  50MG.TABLETA,V.O.;1.64;11,150;600;0;19,270.00;11,750;6,000;500;0;10,660.00;6,500;33,000;200;0;54,448.00;33,200;3,000;0;0;4,920.00;3,000;18,000;0;0;29,520.00;18,000
101043501;DIAZEPAM, 5MG, TABLETA, V.O.;0.15;173,000;10,000;12,000;29,250.00;195,000;4,000;0;0;600;4,000;4,000;0;0;600;4,000;18,500;2,640;400;3,231.00;21,540;2,000;0;0;300;2,000
101044101;MEDROXIPROGESTERONA,  5mg, tableta, V.O.;0.5;17,160;3,520;2,060;11,370.00;22,740;2,720;1,720;1,400;2,920.00;5,840;0;720;1,020;870;1,740;52,500;0;0;26,250.00;52,500;3,000;3,860;0;3,430.00;6,860
101048601;MULTIVITAMINAS Y MINERALES, CÁPSULA O TABLETA, V.O.;0.07;3,833,000;343,500;199,500;306,320.00;4,376,000;1,195,500;33,000;201,500;100,100.00;1,430,000;79,500;25,000;0;7,315.00;104,500;6,767,300;1,068,800;1,841,500;677,432.00;9,677,600;61,500;0;0;4,305.00;61,500
101051101;FUROSEMIDA, 40MG,  TABLETA, V.O.;0.04;7,142,400;1,031,300;426,100;318,192.60;8,599,800;10,650,300;1,912,100;3,402,400;590,697.60;15,964,800;9,737,400;1,581,800;2,850,700;524,286.30;14,169,900;25,650;0;28,530;2,004.66;54,180;4,013,800;419,900;914,800;197,894.50;5,348,500
101052301;AMITRIPTILINA 10mg, cápsula o tableta, V.O.;0.3;0;0;0;0;0;109,470;0;0;32,841.00;109,470;196,860;24,570;2,460;67,167.00;223,890;1,017,700;120,100;69,800;362,280.00;1,207,600;5,850;0;6,660;3,753.00;12,510
101054001;PROPRANOLOL CLORHIDRATO, 40MG, TABLETA, V.O.;0.1;1,366,000;445,800;254,700;204,583.50;2,066,500;1,426,000;249,900;148,200;180,585.90;1,824,100;1,386,200;206,400;118,300;169,379.10;1,710,900;69,000;0;0;6,831.00;69,000;660,600;49,800;18,100;72,121.50;728,500
101057701;COMPLEJO B,  TABLETA, V.O.;0.05;4,634,500;708,500;707,500;272,272.50;6,050,500;72,000;109,000;57,500;10,732.50;238,500;54,000;0;0;2,430.00;54,000;823,920;31,680;33,990;40,031.55;889,590;18,000;0;0;810;18,000
101058301;WARFARINA SÓDICA 5mg, tableta, V.O.;0.5;80,990;232,590;182,400;247,990.00;495,980;1,128,000;73,620;97,800;649,710.00;1,299,420;1,166,910;54,240;81,540;651,345.00;1,302,690;200,100;0;0;100,050.00;200,100;514,680;0;18,060;266,370.00;532,740
101059201;SULFASALAZINA, 500 MG,  TABLETA, V.O.;0.07;935,500;136,800;35,500;74,222.60;1,107,800;546,700;12,000;21,800;38,893.50;580,500;370,500;21,300;3,100;26,458.30;394,900;8,904,620;0;334,152;618,997.72;9,238,772;50,600;99,700;84,500;15,731.60;234,800
101059401;OMEPRAZOL, 20mg, CÁPSULA CON MICROESFERAS GASTRORRESISTENTES, V.O.;0.05;27,402,048;3,339,840;2,456,524;1,560,325.36;33,198,412;17,318,472;781,144;714,784;884,276.80;18,814,400;14,884,880;108,416;157,584;712,091.36;15,150,880;116,000;0;249,000;17,155.00;365,000;39,200;0;0;1,842.40;39,200
101059601;ANTIHISTAMÍNICO CON DESCONGESTIONANTE NASAL, ACCIÓN CORTA: ANTIHISTAMÍNICO: BROMFENIRAMINA, 4MG, O CARBINOXAMINA, 4MG, O CLORFENIRAMINA, 4MG, O TRIPROLIDINA, 2.5MG CON DESCONGESTIONANTE NASAL: FENILEFRINA, 20MG, O PSEUDOEFEDRINA, 60MG, CÁPSULA O TABLETA, V.O.;0.13;251,000;26,000;0;36,010.00;277,000;1,409,000;15,000;47,000;191,230.00;1,471,000;875,000;0;0;113,750.00;875,000;1,187,100;1,673,500;1,059,900;509,665.00;3,920,500;22,000;0;132,000;20,020.00;154,000
101059901;LORATADINA, 10MG, CÁPSULA O TABLETA, V.O.;0.01;9,769,300;4,504,600;3,715,800;251,855.80;17,989,700;4,102,600;3,619,300;2,585,600;144,305.00;10,307,500;2,820,600;2,911,600;2,032,500;108,705.80;7,764,700;2,954,000;1,412,000;1,207,900;78,034.60;5,573,900;53,700;348,700;422,600;11,550.00;825,000
101061101;AMOXICILINA BASE O TRIHIDRATADA, 500MG, CÁPSULA O TABLETA, V.O.;0.05;6,843,500;3,062,600;2,886,000;639,605.00;12,792,100;5,628,000;2,445,300;2,302,000;518,765.00;10,375,300;4,432,000;2,102,600;2,036,500;428,555.00;8,571,100;807,600;552,200;198,700;77,925.00;1,558,500;1,518,000;623,700;643,800;139,275.00;2,785,500
101061301;CEFALEXINA, 500MG, CÁPSULA O TABLETA, V.O.;0.12;397,700;327,900;127,000;98,901.60;852,600;823,800;413,500;113,500;156,692.80;1,350,800;352,800;352,600;69,400;89,876.80;774,800;4,500;129,500;65,600;23,153.60;199,600;626,200;295,900;161,300;125,674.40;1,083,400
101061701;DICLOXACILINA, 500MG, CÁPSULA, V.O.;0.11;353,500;300,000;364,200;112,964.70;1,017,700;75,000;346,200;245,600;74,014.80;666,800;6,000;258,200;183,600;49,705.80;447,800;0;0;0;0;0;1,500;0;4,000;610.5;5,500
101062501;PRAZOSINA 2mg, tableta ranurada, V.O.;0.4;0;6,250;0;2,500.00;6,250;0;0;0;0;0;0;0;0;0;0;281,820;0;15,840;119,064.00;297,660;0;0;0;0;0
101063301;LEVODOPA CON CARBIDOPA, 250MG/25MG O LEVODOPA CON BENSERAZIDE, 200MG/50MG, TABLETA, V.O.;0.11;0;0;0;0;0;0;0;0;0;0;319,980;69,390;330;42,867.00;389,700;1,353,150;101,280;49,000;165,377.30;1,503,430;74,340;0;89,760;18,051.00;164,100
101064601;ALOPURINOL 300mg, tableta, V.O. ;0.05;1,932,520;400,000;411,000;123,458.40;2,743,520;2,530,740;186,000;248,000;133,413.30;2,964,740;1,730,310;238,540;160,000;95,798.25;2,128,850;450,300;18,000;74,000;24,403.50;542,300;835,740;26,600;111,000;43,800.30;973,340
101065301;MEBENDAZOL 100mg, tableta, V.O. ;0.19;793,720;8,000;215,000;193,176.80;1,016,720;677,540;29,000;152,000;163,122.60;858,540;617,200;28,000;140,000;149,188.00;785,200;0;0;0;0;0;290,100;6,000;30,000;61,959.00;326,100
101065401;DICLOFENACO SÓDICO, 50mg, cápsula o tableta, de liberación convencional o con capa entérica, V.O.;0.02;98,000;451,000;7,000;8,896.00;556,000;0;24,000;0;384;24,000;0;0;0;0;0;750;0;0;12;750;0;0;0;0;0
101066201;CLOMIFENO CITRATO 50mg, tableta, V.O.;0.5;4,150;500;300;2,475.00;4,950;0;0;0;0;0;750;0;0;375;750;706,410;118,800;0;412,605.00;825,210;0;0;0;0;0
101066401;CLONAZEPAM 2mg, tableta, V.O.;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,888,200;71,400;301,000;293,454.00;3,260,600;327,540;45,600;14,700;34,905.60;387,840
101068201;"IBUPROFENO 400mg, cápsula o tableta; V.O.";0.04;16,172,800;577,410;886,800;634,932.36;17,637,010;12,092,200;94,300;117,600;442,947.60;12,304,100;7,516,800;151,600;426,600;291,420.00;8,095,000;0;0;0;0;0;82,000;0;60,400;5,126.40;142,400
101068401;ESPIRAMICINA 1.0-1.5 millones UI, cápsula o tableta, V.O.;0.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101068701;LOPERAMIDA CLORHIDRATO, 2mg, cápsula o tableta, V.O.;0.15;77,500;13,300;0;13,347.60;90,800;61,000;0;5,000;9,702.00;66,000;0;0;0;0;0;221,565;39,580;27,560;42,439.64;288,705;0;0;0;0;0
101070101;SULPIRIDA 50mg, cápsula o tableta, V.O.;0.14;0;0;0;0;0;0;0;0;0;0;727,400;65,260;0;110,972.40;792,660;0;0;0;0;0;58,295;880;0;8,284.50;59,175
101070201;SULPIRIDA 200mg, cápsula o tableta, V.O.;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101070401;HALOPERIDOL, 5MG, TABLETA, V.O.;0.39;25,000;0;0;9,750.00;25,000;36,500;0;0;14,235.00;36,500;3,000;0;0;1,170.00;3,000;1,747,168;16,900;69,100;714,935.52;1,833,168;0;0;0;0;0
101070501;CLINDAMICINA CLORHIDRATO 300mg, cápsula o tableta, V.O.;0.23;3,170,124;324,600;188,500;850,824.74;3,683,224;2,846,424;154,900;123,800;721,903.64;3,125,124;2,560,324;66,900;91,100;627,932.84;2,718,324;0;0;0;0;0;1,028,912;0;23,600;243,130.27;1,052,512
101070901;AMANTADINA 100mg, tableta, V.O.;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,066,800;781,700;1,681,200;718,861.00;5,529,700;0;0;0;0;0
101071301;VERAPAMILO CLORHIDRATO 120mg, tableta de acción prologada, V.O.;0.11;3,856,600;1,888,000;794,800;686,637.00;6,539,400;2,289,400;16,400;2,460,000;500,409.00;4,765,800;24,000;0;1,699,600;180,978.00;1,723,600;578,700;267,400;200,400;109,882.50;1,046,500;4,548,400;1,137,500;1,995,600;806,557.50;7,681,500
101071701;HIDROXICARBAMIDA (HIDROXIUREA) 500mg, cápsula, V.O.;0.29;821,900;156,300;13,300;287,535.00;991,500;298,600;86,500;6,800;113,651.00;391,900;453,000;386,900;301,400;330,977.00;1,141,300;0;0;0;0;0;360,600;145,100;102,400;176,349.00;608,100
101072701;GLICLAZIDA, 80mg, tableta, V.O.;0.05;299,580;12,600;131,580;20,856.72;443,760;1,433,430;0;79,290;71,097.84;1,512,720;611,160;131,220;110,580;40,089.12;852,960;26,200;0;0;1,231.40;26,200;0;0;0;0;0
101073401;PREDNISONA, 50MG, TABLETA, V.O. (X100);0.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137,600;10,000;5,900;81,662.00;153,500
101073501;VERAPAMILO CLORHIDRATO 80mg, tableta, V.O.;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,140;0;0;1,445.40;13,140;0;0;0;0;0
101073801;VALPROATO DE MAGNESIO, DIVALPROATO SÓDICO, 500mg, cápsula o tableta, de liberación modificada con capa entérica, V.O.;0.11;549,680;51,020;39,500;70,422.00;640,200;41,080;0;7,500;5,343.80;48,580;17,520;0;0;1,927.20;17,520;0;0;0;0;0;4,380;0;0;481.8;4,380
